0.6518499851226807; 0.3866238594055176; -0.4346870481967926; 0.9999163150787354; 0.6588094234466553; 0.3688947856426239; -0.4130752682685852; 0.9997454285621643; 0.6641682982444763; 0.36835548281669617; -0.4134390950202942; 0.9997381567955017; 0.6688852310180664; 0.3680186867713928; -0.41345009207725525; 0.9997987151145935; 0.6440828442573547; 0.3712756335735321; -0.4175787568092346; 0.9997691512107849; 0.639502763748169; 0.3721664845943451; -0.41796669363975525; 0.9997884631156921; 0.635269284248352; 0.3727903962135315; -0.4182250499725342; 0.9997923970222473; 0.6739016175270081; 0.37181150913238525; -0.2533195912837982; 0.9998797178268433; 0.6271762847900391; 0.3775091767311096; -0.2720634341239929; 0.9994520545005798; 0.6594091653823853; 0.4047739803791046; -0.36855199933052063; 0.9999353885650635; 0.6436494588851929; 0.40543732047080994; -0.37630775570869446; 0.9999040365219116; 0.7130758762359619; 0.4642419219017029; -0.12823635339736938; 0.9999855756759644; 0.5865494608879089; 0.4676297605037689; -0.1568857729434967; 0.9998502731323242; 0.7326874732971191; 0.5744612216949463; -0.1242358535528183; 0.9967712759971619; 0.5620084404945374; 0.5823735594749451; -0.16586393117904663; 0.9665415287017822; 0.7329946756362915; 0.6532511115074158; -0.3529738187789917; 0.9972825050354004; 0.5788353681564331; 0.6664991974830627; -0.33176785707473755; 0.9106263518333435; 0.7361390590667725; 0.6899152398109436; -0.41290992498397827; 0.9946349859237671; 0.5788467526435852; 0.6986519694328308; -0.3891391456127167; 0.859713077545166; 0.7302292585372925; 0.6817880272865295; -0.4510384500026703; 0.9953536987304688; 0.5837687253952026; 0.6924690008163452; -0.4204615652561188; 0.8749983906745911; 0.7257962226867676; 0.6688345074653625; -0.3726719915866852; 0.9924097061157227; 0.5875856280326843; 0.6802590489387512; -0.3488442003726959; 0.8380618691444397; 0.6862257122993469; 0.7219642996788025; 0.01561831496655941; 0.9993071556091309; 0.6141901016235352; 0.7261314392089844; -0.015800856053829193; 0.9989172220230103; 0.7091854810714722; 0.9062826037406921; -0.026770094409585; 0.703367292881012; 0.596418023109436; 0.907191276550293; -0.06373070925474167; 0.6717903017997742; 0.7241236567497253; 1.062386155128479; 0.20197442173957825; 0.25447171926498413; 0.5944050550460815; 1.0612270832061768; 0.15251459181308746; 0.25057700276374817; 0.7227867841720581; 1.0859167575836182; 0.2153441458940506; 0.09776973724365234; 0.5972118973731995; 1.0893025398254395; 0.16692477464675903; 0.09211848676204681; 0.7257753610610962; 1.1062233448028564; 0.06585167348384857; 0.19619160890579224; 0.5902724266052246; 1.101855754852295; 0.021274078637361526; 0.1608172357082367
0.6517621278762817; 0.38765913248062134; -0.25618913769721985; 0.9999206066131592; 0.6584832668304443; 0.3696148097515106; -0.2292739450931549; 0.9997578859329224; 0.6638604402542114; 0.36934056878089905; -0.2295939028263092; 0.9997507333755493; 0.6685465574264526; 0.36917436122894287; -0.2296026051044464; 0.9998070001602173; 0.6436164379119873; 0.371465265750885; -0.23225030303001404; 0.9997822046279907; 0.6388365626335144; 0.37220415472984314; -0.23264820873737335; 0.9998013973236084; 0.6343193054199219; 0.37278154492378235; -0.23289065062999725; 0.9998049736022949; 0.6726233959197998; 0.3737725019454956; -0.0651860311627388; 0.9998842477798462; 0.6259785890579224; 0.3774844706058502; -0.07679002732038498; 0.9994844198226929; 0.6594111919403076; 0.40582507848739624; -0.18982990086078644; 0.9999363422393799; 0.6436111927032471; 0.4056791067123413; -0.19573602080345154; 0.9999067187309265; 0.7110946774482727; 0.4648035764694214; 0.02998482622206211; 0.9999841451644897; 0.5864587426185608; 0.46771812438964844; 0.01993434503674507; 0.9998515844345093; 0.7326890826225281; 0.5719517469406128; 0.030736247077584267; 0.9967024326324463; 0.5620058178901672; 0.5823501944541931; -0.005347970873117447; 0.9676251411437988; 0.733244776725769; 0.6516273021697998; -0.1983071118593216; 0.9972142577171326; 0.577948808670044; 0.6618725657463074; -0.20907819271087646; 0.9166517853736877; 0.7362181544303894; 0.6882477402687073; -0.2552557587623596; 0.994524359703064; 0.5784048438072205; 0.6955549120903015; -0.2679620087146759; 0.8692242503166199; 0.729850172996521; 0.6791666150093079; -0.2911420464515686; 0.995265007019043; 0.5835767984390259; 0.6877243518829346; -0.2968809902667999; 0.8834396600723267; 0.7254346609115601; 0.6667102575302124; -0.21705397963523865; 0.9923747777938843; 0.5872941613197327; 0.6744776964187622; -0.22626593708992004; 0.8490792512893677; 0.6865020394325256; 0.7290566563606262; 0.009027901105582714; 0.9992648959159851; 0.613689124584198; 0.7334041595458984; -0.009236430749297142; 0.9988841414451599; 0.7102945446968079; 0.9233788847923279; -0.043441761285066605; 0.7152650356292725; 0.5960801839828491; 0.9222620129585266; -0.04789186641573906; 0.6827033758163452; 0.7210249900817871; 1.0969078540802002; 0.16098639369010925; 0.25520703196525574; 0.5937822461128235; 1.0881667137145996; 0.1451495885848999; 0.25468841195106506; 0.7206354141235352; 1.1197381019592285; 0.17272718250751495; 0.09696947038173676; 0.5970048308372498; 1.1175627708435059; 0.157291442155838; 0.09469206631183624; 0.7120464444160461; 1.1489969491958618; 0.027660394087433815; 0.19370722770690918; 0.5877225995063782; 1.133154034614563; 0.01731332764029503; 0.16220717132091522
0.6512957811355591; 0.3895168900489807; -0.25865527987480164; 0.9999218583106995; 0.657715916633606; 0.37103694677352905; -0.23282571136951447; 0.9997605085372925; 0.6631579399108887; 0.37094926834106445; -0.2331605702638626; 0.9997532367706299; 0.667608916759491; 0.3709709048271179; -0.23316499590873718; 0.9998072385787964; 0.6428112387657166; 0.37208065390586853; -0.23468168079853058; 0.9997870922088623; 0.6378886103630066; 0.3725283741950989; -0.2350897341966629; 0.9998074769973755; 0.6331412196159363; 0.3729274570941925; -0.23533782362937927; 0.9998109936714172; 0.6715419888496399; 0.37546178698539734; -0.07297797501087189; 0.9998832941055298; 0.6249311566352844; 0.3775497078895569; -0.07984697818756104; 0.9994964599609375; 0.6591198444366455; 0.40758761763572693; -0.19380703568458557; 0.9999339580535889; 0.6431087255477905; 0.4065161943435669; -0.198354572057724; 0.9999051094055176; 0.7093241810798645; 0.46497684717178345; 0.02232525125145912; 0.9999827742576599; 0.5862206220626831; 0.46786922216415405; 0.01741381548345089; 0.9998525381088257; 0.7326885461807251; 0.5712903141975403; 0.027038192376494408; 0.9966481924057007; 0.5619493722915649; 0.58220374584198; -0.0015851419884711504; 0.968326210975647; 0.7332448363304138; 0.6516286730766296; -0.1905333697795868; 0.997123122215271; 0.5772097706794739; 0.6608392000198364; -0.19670170545578003; 0.9218440055847168; 0.7362239956855774; 0.6880024075508118; -0.24521243572235107; 0.9943574666976929; 0.578055202960968; 0.6944672465324402; -0.2537332773208618; 0.877362847328186; 0.7296187281608582; 0.6788759231567383; -0.2804936468601227; 0.9951156377792358; 0.5834282636642456; 0.6869457364082336; -0.2830662131309509; 0.8906088471412659; 0.7251482009887695; 0.6666244268417358; -0.2085449993610382; 0.9922537207603455; 0.5871401429176331; 0.6738036870956421; -0.21387426555156708; 0.8585443496704102; 0.6867146492004395; 0.7321503162384033; 0.007249422371387482; 0.9992640018463135; 0.6134898066520691; 0.7365217804908752; -0.007464942522346973; 0.998901903629303; 0.7104518413543701; 0.9258854389190674; -0.041603635996580124; 0.7272519469261169; 0.5962206125259399; 0.9237478971481323; -0.04594571143388748; 0.6947622895240784; 0.7175825834274292; 1.0938374996185303; 0.17339028418064117; 0.25732243061065674; 0.5947161912918091; 1.0882513523101807; 0.14571765065193176; 0.261023610830307; 0.7164369821548462; 1.1162348985671997; 0.18597851693630219; 0.09748608618974686; 0.5984814167022705; 1.117065668106079; 0.15824298560619354; 0.09777595847845078; 0.7090656161308289; 1.1446024179458618; 0.034774407744407654; 0.19212333858013153; 0.587941586971283; 1.1333366632461548; 0.021113060414791107; 0.16443736851215363
0.6504048109054565; 0.3906448483467102; -0.23497989773750305; 0.9999197125434875; 0.6567109823226929; 0.3716329336166382; -0.2092345952987671; 0.9997524619102478; 0.6622709035873413; 0.37158268690109253; -0.20957133173942566; 0.9997451901435852; 0.6665540337562561; 0.37166622281074524; -0.209576815366745; 0.9997989535331726; 0.6418188810348511; 0.3723246455192566; -0.21050342917442322; 0.9997828602790833; 0.6367822289466858; 0.372624933719635; -0.21091847121715546; 0.9998058080673218; 0.6318142414093018; 0.3729459047317505; -0.21117445826530457; 0.9998093247413635; 0.6707643866539001; 0.37599337100982666; -0.052625901997089386; 0.9998771548271179; 0.6240986585617065; 0.3775298297405243; -0.05650249123573303; 0.9994893670082092; 0.6585137844085693; 0.40841007232666016; -0.17156127095222473; 0.9999280571937561; 0.6424560546875; 0.40704619884490967; -0.1752440482378006; 0.9998986124992371; 0.7086407542228699; 0.4649967551231384; 0.03695860505104065; 0.9999809265136719; 0.5860182642936707; 0.4679303765296936; 0.03777840733528137; 0.9998493790626526; 0.7326124906539917; 0.5706580877304077; 0.04264499992132187; 0.9965662360191345; 0.5619023442268372; 0.5818816423416138; 0.019624561071395874; 0.9688095450401306; 0.7329356074333191; 0.6519470810890198; -0.16863718628883362; 0.9970702528953552; 0.5765817761421204; 0.6605042815208435; -0.1728406846523285; 0.9266603589057922; 0.7361811399459839; 0.6879932880401611; -0.22178705036640167; 0.9942665696144104; 0.5778191089630127; 0.6944026947021484; -0.22807367146015167; 0.8849136233329773; 0.7294260263442993; 0.6786887645721436; -0.256971538066864; 0.9950379729270935; 0.5833346247673035; 0.686829149723053; -0.2578091323375702; 0.8972892165184021; 0.7247593402862549; 0.6665700674057007; -0.18641559779644012; 0.9922118782997131; 0.5869919061660767; 0.6734052300453186; -0.19011418521404266; 0.8673597574234009; 0.686871349811554; 0.7329033613204956; 0.00392315024510026; 0.9992412328720093; 0.6133157014846802; 0.7372949123382568; -0.004152121488004923; 0.9988819360733032; 0.7108446359634399; 0.9288454055786133; -0.0564914233982563; 0.7377040386199951; 0.5960221290588379; 0.926502525806427; -0.04705867916345596; 0.7026715278625488; 0.716981828212738; 1.101441740989685; 0.13759121298789978; 0.26120230555534363; 0.5947142839431763; 1.0904858112335205; 0.14222311973571777; 0.2633565366268158; 0.7158616185188293; 1.123887300491333; 0.14858433604240417; 0.09791981428861618; 0.5987394452095032; 1.119028925895691; 0.15469320118427277; 0.09958517551422119; 0.7087833881378174; 1.153289794921875; 0.00829316396266222; 0.19175344705581665; 0.5865141749382019; 1.1369081735610962; 0.021515117958188057; 0.1646852344274521
0.6502440571784973; 0.39059627056121826; -0.17414334416389465; 0.9999223351478577; 0.6564807295799255; 0.37158384919166565; -0.14698265492916107; 0.9997600317001343; 0.662023663520813; 0.37156036496162415; -0.14728733897209167; 0.9997529983520508; 0.6662769317626953; 0.37164345383644104; -0.14729003608226776; 0.9998042583465576; 0.6415604948997498; 0.3721683919429779; -0.14976122975349426; 0.9997917413711548; 0.6365162134170532; 0.37236228585243225; -0.1501673460006714; 0.9998146891593933; 0.6315224170684814; 0.37255606055259705; -0.15040729939937592; 0.9998182058334351; 0.6702998876571655; 0.3759347200393677; 0.008647119626402855; 0.9998800158500671; 0.6237801313400269; 0.3769616484642029; -0.001967277377843857; 0.9995139837265015; 0.6584373712539673; 0.4083646535873413; -0.11139442026615143; 0.9999293684959412; 0.6422995328903198; 0.40704044699668884; -0.11709586530923843; 0.9999013543128967; 0.708696722984314; 0.4650503396987915; 0.09062813222408295; 0.9999801516532898; 0.5858982801437378; 0.46794432401657104; 0.07981905341148376; 0.9998515248298645; 0.7325823307037354; 0.5709607601165771; 0.09517164528369904; 0.9965916275978088; 0.5617602467536926; 0.581865131855011; 0.05714111402630806; 0.9697725772857666; 0.7321792244911194; 0.6531921029090881; -0.12813201546669006; 0.9971448183059692; 0.5761568546295166; 0.6606276035308838; -0.1405670940876007; 0.9315508604049683; 0.7356938123703003; 0.6881000399589539; -0.18256935477256775; 0.9944167137145996; 0.5776203274726868; 0.6944398880004883; -0.19758105278015137; 0.8926447033882141; 0.7292783260345459; 0.6787148714065552; -0.21853265166282654; 0.9951741099357605; 0.5833218097686768; 0.68694007396698; -0.22603270411491394; 0.9041356444358826; 0.7245447039604187; 0.666639506816864; -0.14665448665618896; 0.9924696683883667; 0.5869332551956177; 0.67355877161026; -0.15745773911476135; 0.8763132691383362; 0.6876346468925476; 0.7335739135742188; 0.004229928366839886; 0.9992029666900635; 0.6132423877716064; 0.7387610077857971; -0.004449714906513691; 0.998851478099823; 0.7127717733383179; 0.9363671541213989; -0.06318403035402298; 0.7460843324661255; 0.5959421396255493; 0.9350900650024414; -0.06795395910739899; 0.7122686505317688; 0.7152156829833984; 1.1157060861587524; 0.14568592607975006; 0.2563188970088959; 0.5964280962944031; 1.1115705966949463; 0.10807408392429352; 0.2636418044567108; 0.7145369648933411; 1.138291597366333; 0.1584954559803009; 0.09582734107971191; 0.6016936302185059; 1.1412469148635864; 0.1199665516614914; 0.10033217072486877; 0.70297771692276; 1.168497920036316; 0.02045012079179287; 0.18622083961963654; 0.587003767490387; 1.1585866212844849; -0.012769577093422413; 0.16404445469379425
0.650192379951477; 0.39044320583343506; -0.20052921772003174; 0.9999229907989502; 0.6564156413078308; 0.3713347017765045; -0.17460104823112488; 0.9997614026069641; 0.6619375348091125; 0.37136635184288025; -0.1749304085969925; 0.999754786491394; 0.6662011742591858; 0.3714529871940613; -0.17493239045143127; 0.9998044967651367; 0.6414781808853149; 0.3716577887535095; -0.17729192972183228; 0.9997952580451965; 0.6364532113075256; 0.37170395255088806; -0.1777079999446869; 0.9998193979263306; 0.6314748525619507; 0.371759295463562; -0.17795398831367493; 0.9998229742050171; 0.6702043414115906; 0.37591466307640076; -0.021240033209323883; 0.9998801350593567; 0.6235172152519226; 0.3765122592449188; -0.031782232224941254; 0.9995275139808655; 0.6584373116493225; 0.40823179483413696; -0.1384398341178894; 0.9999290108680725; 0.6422239542007446; 0.40670469403266907; -0.1441008597612381; 0.9999021291732788; 0.7087622880935669; 0.46502044796943665; 0.06413847208023071; 0.9999796152114868; 0.5856724381446838; 0.46795395016670227; 0.054157059639692307; 0.9998541474342346; 0.7325724959373474; 0.5708236694335938; 0.0709175169467926; 0.9966413378715515; 0.5614830255508423; 0.5820009112358093; 0.03504350781440735; 0.9708086848258972; 0.7319647073745728; 0.6531789898872375; -0.14762569963932037; 0.9972276091575623; 0.575766921043396; 0.6608174443244934; -0.15884681046009064; 0.9362399578094482; 0.7353890538215637; 0.688041090965271; -0.2010773867368698; 0.9945834279060364; 0.5775250792503357; 0.6948881149291992; -0.21479816734790802; 0.9000892043113708; 0.7287386655807495; 0.6786752939224243; -0.23679670691490173; 0.9953199028968811; 0.5833414196968079; 0.6870466470718384; -0.2433897703886032; 0.9107407331466675; 0.7239030003547668; 0.666639506816864; -0.1658000349998474; 0.9927414655685425; 0.5869318246841431; 0.6737148761749268; -0.17557138204574585; 0.8849247097969055; 0.6885663270950317; 0.733616054058075; 0.004753709305077791; 0.9992077946662903; 0.6132416129112244; 0.7387970089912415; -0.0049724639393389225; 0.9988715052604675; 0.7136815786361694; 0.9359052777290344; -0.05712359398603439; 0.7582980990409851; 0.5957375764846802; 0.9351855516433716; -0.06724425405263901; 0.7265423536300659; 0.7156246900558472; 1.1080689430236816; 0.15029995143413544; 0.2603384554386139; 0.5958667993545532; 1.1039988994598389; 0.11634459346532822; 0.2757284641265869; 0.714898943901062; 1.1298860311508179; 0.167681485414505; 0.09693662822246552; 0.601200520992279; 1.1327831745147705; 0.12860995531082153; 0.10492248088121414; 0.7046877145767212; 1.1603928804397583; 0.04669460281729698; 0.18737930059432983; 0.5865485668182373; 1.150399923324585; -0.0045247809030115604; 0.17120593786239624
0.6499768495559692; 0.39041176438331604; -0.18787381052970886; 0.9999237656593323; 0.6562880277633667; 0.3713137209415436; -0.1622750163078308; 0.9997623562812805; 0.661821722984314; 0.3713548481464386; -0.16259647905826569; 0.9997556805610657; 0.6660646796226501; 0.37143173813819885; -0.16259045898914337; 0.9998043179512024; 0.6411139369010925; 0.37157729268074036; -0.16439087688922882; 0.999798059463501; 0.6361156702041626; 0.37158524990081787; -0.16480682790279388; 0.999823272228241; 0.6311608552932739; 0.3716406226158142; -0.16504357755184174; 0.9998272061347961; 0.670132040977478; 0.3758460581302643; -0.01070263609290123; 0.9998788833618164; 0.6232615113258362; 0.3764447271823883; -0.018683401867747307; 0.999536395072937; 0.6584054231643677; 0.4082048535346985; -0.1264105886220932; 0.9999282360076904; 0.6419637799263; 0.4066845774650574; -0.1313454955816269; 0.9999021887779236; 0.708742082118988; 0.46471670269966125; 0.0726194828748703; 0.999979555606842; 0.5856165289878845; 0.46785780787467957; 0.0644998624920845; 0.9998589158058167; 0.7325738668441772; 0.5705419182777405; 0.07445134967565536; 0.996688961982727; 0.5614712834358215; 0.5818014144897461; 0.04751182720065117; 0.9715293645858765; 0.7319850325584412; 0.6532118916511536; -0.14817699790000916; 0.9973039031028748; 0.5755244493484497; 0.6617705225944519; -0.1447543054819107; 0.94053053855896; 0.735404372215271; 0.6881923079490662; -0.2021651566028595; 0.9947190284729004; 0.5774477124214172; 0.6955407857894897; -0.20018377900123596; 0.9068024754524231; 0.7286972999572754; 0.6789652705192566; -0.23720189929008484; 0.995435893535614; 0.5833498239517212; 0.6876265406608582; -0.22927992045879364; 0.9166730046272278; 0.7238512635231018; 0.6668725609779358; -0.16614432632923126; 0.992961585521698; 0.5869330167770386; 0.6745713949203491; -0.16168883442878723; 0.8926152586936951; 0.688797652721405; 0.7333354353904724; 0.005142408423125744; 0.9992266297340393; 0.6132687330245972; 0.7384347319602966; -0.005356364417821169; 0.9989097118377686; 0.7142070531845093; 0.9361253976821899; -0.053681690245866776; 0.7637598514556885; 0.5957409143447876; 0.9329683780670166; -0.06682686507701874; 0.7348048090934753; 0.715539813041687; 1.1038323640823364; 0.16587156057357788; 0.25420257449150085; 0.5957599878311157; 1.1001341342926025; 0.1099376305937767; 0.27668875455856323; 0.7146733999252319; 1.125418782234192; 0.18458467721939087; 0.09507250785827637; 0.6009976267814636; 1.1284637451171875; 0.1216912716627121; 0.10476546734571457; 0.705430269241333; 1.1566134691238403; 0.06585445255041122; 0.18202047049999237; 0.5873221158981323; 1.1471800804138184; -0.010168294422328472; 0.17090436816215515
0.6498454809188843; 0.39055919647216797; -0.18270209431648254; 0.9999242424964905; 0.6561917066574097; 0.37133708596229553; -0.15715445578098297; 0.999762773513794; 0.661727786064148; 0.37136170268058777; -0.15747420489788055; 0.9997561573982239; 0.6659494638442993; 0.3714343309402466; -0.15746954083442688; 0.999803364276886; 0.640957236289978; 0.3715757131576538; -0.1589341014623642; 0.9998003840446472; 0.6359556317329407; 0.37156397104263306; -0.15935464203357697; 0.9998266696929932; 0.6309844255447388; 0.37160125374794006; -0.15959972143173218; 0.9998308420181274; 0.6701349020004272; 0.3758030831813812; -0.006246245466172695; 0.9998777508735657; 0.6230745911598206; 0.3764117658138275; -0.012578921392560005; 0.999545693397522; 0.6583957672119141; 0.40827396512031555; -0.12145008146762848; 0.9999268651008606; 0.6418032050132751; 0.4067009389400482; -0.12589874863624573; 0.9999014139175415; 0.7087156176567078; 0.4647011458873749; 0.07528731971979141; 0.9999791383743286; 0.5855425000190735; 0.4676975905895233; 0.07033497840166092; 0.9998624324798584; 0.7326388955116272; 0.570526123046875; 0.0777273029088974; 0.9967046976089478; 0.5614511370658875; 0.5810385346412659; 0.05202446132898331; 0.9723640084266663; 0.7320136427879333; 0.6533381938934326; -0.14043797552585602; 0.9973301291465759; 0.5754131078720093; 0.6618239879608154; -0.14120575785636902; 0.9445456266403198; 0.7354468107223511; 0.6885013580322266; -0.19352909922599792; 0.9947699308395386; 0.5773167014122009; 0.6956694722175598; -0.1966986358165741; 0.913058340549469; 0.7286636829376221; 0.6793964505195618; -0.22855815291404724; 0.9954779744148254; 0.5833547115325928; 0.6877291202545166; -0.22524893283843994; 0.9221935868263245; 0.7237923741340637; 0.6673019528388977; -0.15830108523368835; 0.9930785298347473; 0.5869396328926086; 0.674670398235321; -0.15798500180244446; 0.8997971415519714; 0.6889695525169373; 0.7336592078208923; 0.004834810737520456; 0.9992329478263855; 0.6132481694221497; 0.7381114959716797; -0.005052871070802212; 0.9989320635795593; 0.7142444849014282; 0.9370627999305725; -0.05315162613987923; 0.7721450328826904; 0.5957030057907104; 0.9323827624320984; -0.06413988769054413; 0.7437244057655334; 0.71538245677948; 1.1046961545944214; 0.16741374135017395; 0.25202080607414246; 0.5955111980438232; 1.0988117456436157; 0.11671146005392075; 0.2781396210193634; 0.7145702242851257; 1.1255452632904053; 0.1841195970773697; 0.09455342590808868; 0.6008501648902893; 1.127054214477539; 0.1290043592453003; 0.10589045286178589; 0.704850971698761; 1.1588743925094604; 0.06243618205189705; 0.17857901751995087; 0.5868366956710815; 1.1462410688400269; -0.0038016636390239; 0.17066125571727753
0.6500632166862488; 0.3909771740436554; -0.20464026927947998; 0.9999232888221741; 0.6564522385597229; 0.3714964985847473; -0.1787637323141098; 0.9997578859329224; 0.6618643999099731; 0.37149375677108765; -0.17909303307533264; 0.9997506141662598; 0.6661726236343384; 0.371539443731308; -0.1790907084941864; 0.9997972846031189; 0.6410828232765198; 0.3716261088848114; -0.18180696666240692; 0.9997987747192383; 0.6360496282577515; 0.37158024311065674; -0.18222689628601074; 0.9998268485069275; 0.6310433149337769; 0.3716032803058624; -0.18247400224208832; 0.9998315572738647; 0.6702165603637695; 0.3757595717906952; -0.023646173998713493; 0.9998724460601807; 0.6230266094207764; 0.3764097988605499; -0.0359288826584816; 0.9995456337928772; 0.6587098836898804; 0.40859243273735046; -0.14165785908699036; 0.9999233484268188; 0.6418522000312805; 0.4068041443824768; -0.14782097935676575; 0.9998986124992371; 0.7087066769599915; 0.4646766781806946; 0.06360708922147751; 0.9999787211418152; 0.5853806734085083; 0.4676204025745392; 0.04902205616235733; 0.999866247177124; 0.7326866388320923; 0.5705425143241882; 0.06405727565288544; 0.9966498017311096; 0.5613945722579956; 0.5810205936431885; 0.027470115572214127; 0.9729205369949341; 0.7320326566696167; 0.6533620953559875; -0.1585199534893036; 0.9973134994506836; 0.5751367807388306; 0.6625050902366638; -0.16570092737674713; 0.948113739490509; 0.7354484796524048; 0.6886188387870789; -0.21193841099739075; 0.994735598564148; 0.5772155523300171; 0.6966950297355652; -0.22191420197486877; 0.9185724258422852; 0.7285791635513306; 0.6795267462730408; -0.2470499724149704; 0.9954447150230408; 0.5833694338798523; 0.6884837746620178; -0.25053614377975464; 0.9270598888397217; 0.7236840128898621; 0.6673639416694641; -0.1765454262495041; 0.9930847883224487; 0.5869446992874146; 0.6755738854408264; -0.18246972560882568; 0.9060364365577698; 0.6892315149307251; 0.73358553647995; 0.006017145700752735; 0.9992513060569763; 0.6132477521896362; 0.737997829914093; -0.0062323687598109245; 0.9989709258079529; 0.7143152952194214; 0.9356776475906372; -0.04385460168123245; 0.7759271860122681; 0.5956940054893494; 0.9316645264625549; -0.07124505937099457; 0.7514205574989319; 0.7171365022659302; 1.1029726266860962; 0.1894645392894745; 0.24740682542324066; 0.5955066680908203; 1.0971585512161255; 0.10177469253540039; 0.28019586205482483; 0.7162374258041382; 1.1219881772994995; 0.20600640773773193; 0.09342116117477417; 0.6007381081581116; 1.1254903078079224; 0.11328520625829697; 0.10643431544303894; 0.7083733677864075; 1.1567864418029785; 0.08433698117733002; 0.17408283054828644; 0.5877476334571838; 1.1442396640777588; -0.01882268115878105; 0.17065921425819397
0.6504368185997009; 0.39199569821357727; -0.20176389813423157; 0.9999198913574219; 0.6568549871444702; 0.3722410798072815; -0.1762584149837494; 0.9997442364692688; 0.6620696783065796; 0.37214046716690063; -0.17659398913383484; 0.9997379183769226; 0.6664494872093201; 0.372087687253952; -0.1765969693660736; 0.9997854828834534; 0.6414327621459961; 0.3720490336418152; -0.1793448030948639; 0.9997886419296265; 0.6364150047302246; 0.3718298673629761; -0.17976975440979004; 0.9998200535774231; 0.6313965916633606; 0.371717244386673; -0.18002158403396606; 0.9998246431350708; 0.6703987121582031; 0.37576788663864136; -0.0221185814589262; 0.9998642802238464; 0.6230377554893494; 0.37644514441490173; -0.03410404175519943; 0.9995260834693909; 0.6589723825454712; 0.4092710614204407; -0.13891735672950745; 0.9999168515205383; 0.6420091986656189; 0.40705162286758423; -0.1450093388557434; 0.9998908042907715; 0.7087184190750122; 0.46467912197113037; 0.06265811622142792; 0.9999781847000122; 0.5849904417991638; 0.4676181674003601; 0.055750153958797455; 0.9998646378517151; 0.7328065633773804; 0.5707255005836487; 0.06467552483081818; 0.9966521263122559; 0.5612212419509888; 0.581035852432251; 0.047966331243515015; 0.9733074903488159; 0.732101321220398; 0.6533628106117249; -0.15696671605110168; 0.9973524212837219; 0.5748140215873718; 0.6635650992393494; -0.12833110988140106; 0.9508324861526489; 0.7354526519775391; 0.6886612772941589; -0.21043066680431366; 0.9948024749755859; 0.5770816206932068; 0.6976718306541443; -0.1798887848854065; 0.9227827787399292; 0.7285119891166687; 0.6795585751533508; -0.24482819437980652; 0.9954999685287476; 0.5833877325057983; 0.6895084381103516; -0.20982129871845245; 0.9307527542114258; 0.7236210703849792; 0.667371928691864; -0.17469000816345215; 0.9932032823562622; 0.586952805519104; 0.6768423318862915; -0.14504531025886536; 0.9109688401222229; 0.6897646188735962; 0.7338473200798035; 0.005280550103634596; 0.9992495775222778; 0.613237738609314; 0.7379661202430725; -0.005503482185304165; 0.9989703893661499; 0.7146297693252563; 0.9353005290031433; -0.05283810943365097; 0.7822135090827942; 0.5954720973968506; 0.9313486814498901; -0.058949172496795654; 0.7550514340400696; 0.7171547412872314; 1.1041839122772217; 0.15047411620616913; 0.24775607883930206; 0.5945242643356323; 1.0963730812072754; 0.11148397624492645; 0.2784692049026489; 0.7162257432937622; 1.1242300271987915; 0.16317394375801086; 0.09345611929893494; 0.5996350646018982; 1.1246451139450073; 0.12277574837207794; 0.10628028213977814; 0.7085484266281128; 1.1582465171813965; 0.03662027791142464; 0.1722225695848465; 0.5860164165496826; 1.1437593698501587; 0.0038012382574379444; 0.16827654838562012
